"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"539","$PNTV New Video News. https://t.co/0bCQ7Uw593  #pennystock #superbowl #wsj #bloomberg #business #otcmarkets‚Ä¶ https://t.co/TBizUYDlfd",FALSE,0,NA,2017-02-17 18:07:01,TRUE,NA,"832652589514780672",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","RandallGoulding",0,FALSE,FALSE,NA,NA
"540","Sell your Products or Services with SSN 4 million followers https://t.co/piwm354PFH #marketing #media #election #influencer #superbowl",FALSE,0,NA,2017-02-17 18:07:00,FALSE,NA,"832652584431284225",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socialstocksnow",0,FALSE,FALSE,NA,NA
"541","RT @deyuttam734: #CNNDebateNight #ThisIsUs #Superbowl #WednesdayWisdom #winterolympics https://t.co/EF2TaXh5eZ",FALSE,0,NA,2017-02-17 18:06:57,FALSE,NA,"832652571546308611",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","chyasir131",1,TRUE,FALSE,NA,NA
"542","RT @DanettVargas: #SuperBowl results are in :(((",FALSE,0,NA,2017-02-17 18:06:35,FALSE,NA,"832652479489675264",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","fruselconto1980",1,TRUE,FALSE,NA,NA
"543","RT @wesdevries: @AtlantaFalcons #FalconsFriday #RiseUp #SuperBowl 9 Days! https://t.co/anO0AOaOxB",FALSE,0,NA,2017-02-17 18:06:02,FALSE,NA,"832652341761314817",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","aleksandrg9u",386,TRUE,FALSE,NA,NA
"544","Who is on your network? https://t.co/CeGhTlutTl  #marketing #media #superbowl #influencer #WSJ #business #bloomberg‚Ä¶ https://t.co/Lgklu962BH",FALSE,0,NA,2017-02-17 18:06:02,TRUE,NA,"832652340616245248",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socmrktng",0,FALSE,FALSE,NA,NA
"545","RT @OU_Football: \"It's a dream come true.\" - Geneo Grissom on being a #SuperBowl Champion

Ì†ºÌæ•Ì†ΩÌ≥∏Ì†ΩÌ≥ù‚û°Ô∏è https://t.co/Cmp7maoVZP https://t.co/2zkGE‚Ä¶",FALSE,0,NA,2017-02-17 18:05:23,FALSE,NA,"832652175285235713",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","OU_CoachB",20,TRUE,FALSE,NA,NA
"546","$PNTV New Video News. https://t.co/51o1qxUgoy  #pennystock #superbowl #wsj #bloomberg #business #otcmarkets #pcgadvisory #weed #cannabis",FALSE,0,NA,2017-02-17 18:05:00,FALSE,NA,"832652080858988544",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socialstocksnow",0,FALSE,FALSE,NA,NA
"547","RT @lisa_grant3: Amazing game Ì†ºÌøàÌ†ºÌøà#superbowl #Patriots #TomBrady https://t.co/0jQHI2VDYa",FALSE,0,NA,2017-02-17 18:04:54,FALSE,NA,"832652055235813376",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","ermilrivi1971",1,TRUE,FALSE,NA,NA
"548","RT @tuinfluencer: Baia baia, a nosotros no nos enga√±ar Gaga, le quisiste copiar a @mariobautista_ Ì†æÌ¥î #SuperBowl https://t.co/5c66Aq3nNw",FALSE,0,NA,2017-02-17 18:04:13,FALSE,NA,"832651883080712192",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","iaraAgosPerez",504,TRUE,FALSE,NA,NA
"549","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let‚Äôs go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-17 18:04:07,FALSE,NA,"832651857793150977",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","loveuthesizzler",64346,TRUE,FALSE,NA,NA
"550","Sponsors at the #SuperBowl 51: Top 100 Influencers and Brands 

https://t.co/mY3wcArmO7 #InfluencerMarketing @joefields_  via @Onalytica",FALSE,1,NA,2017-02-17 18:04:04,FALSE,NA,"832651845621407745",NA,"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>","mattmaxw",0,FALSE,FALSE,NA,NA
"551","Who is on your network? https://t.co/uNiLzDfIEn  #marketing #media #superbowl #influencer #WSJ #business #bloomberg‚Ä¶ https://t.co/6PliyJ703p",FALSE,0,NA,2017-02-17 18:04:02,TRUE,NA,"832651835378905088",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","tweetsocialnews",0,FALSE,FALSE,NA,NA
"552","RT @OU_Football: \"It's a dream come true.\" - Geneo Grissom on being a #SuperBowl Champion

Ì†ºÌæ•Ì†ΩÌ≥∏Ì†ΩÌ≥ù‚û°Ô∏è https://t.co/Cmp7maoVZP https://t.co/2zkGE‚Ä¶",FALSE,0,NA,2017-02-17 18:03:40,FALSE,NA,"832651745146855424",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","JJ4OU7",20,TRUE,FALSE,NA,NA
"553","RT @dj_nicholls: #SuperBowl Still hate the Pats but mad props to the greatest QB ever #Broncos see ya in the AFC Championship next year.",FALSE,0,NA,2017-02-17 18:03:29,FALSE,NA,"832651699944775681",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","inraromis1984",1,TRUE,FALSE,NA,NA
"554","RT @OU_Football: \"It's a dream come true.\" - Geneo Grissom on being a #SuperBowl Champion

Ì†ºÌæ•Ì†ΩÌ≥∏Ì†ΩÌ≥ù‚û°Ô∏è https://t.co/Cmp7maoVZP https://t.co/2zkGE‚Ä¶",FALSE,0,NA,2017-02-17 18:03:27,FALSE,NA,"832651691497500673",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Anchor_Taylor",20,TRUE,FALSE,NA,NA
"555","RT @DylanMac_99: Who did it better? #superbowl https://t.co/yXJ91EmuDo",FALSE,0,NA,2017-02-17 18:03:21,FALSE,NA,"832651665383710720",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","swathvirtiset11",13,TRUE,FALSE,NA,NA
"556","RT @AngelsFreak7: Dark Angels &amp; Pretty Freaks #152 \"Intense Boobing\" Won #Superbowl quiz #ValentinesDay 
#PodernFamily #PickUpLines

https:‚Ä¶",FALSE,0,NA,2017-02-17 18:03:06,FALSE,NA,"832651602230063105",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","RobertAndEdna",16,TRUE,FALSE,NA,NA
"557","RT @Onalytica: @GTB_Tweets Hey, we identified the top brands being talked about at the #SuperBowl and included you! https://t.co/93p4l6hWOy",FALSE,0,NA,2017-02-17 18:03:04,FALSE,NA,"832651593073860609",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","GTB_Tweets",1,TRUE,FALSE,NA,NA
"558","RT @ameema22: Non-sports expertise observation: Irked that DUI-getter @MichaelMFloyd now has a #SuperBowl win &amp; @LarryFitzgerald doesn't. #‚Ä¶",FALSE,0,NA,2017-02-17 18:02:58,FALSE,NA,"832651568189108224",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","pauriputfa1987",14,TRUE,FALSE,NA,NA
"559","RT @SurvivorHealer: Lady Gaga's LIVE mic feed from her #SuperBowl performance just proves that she's the BEST in the industry!
LEGEND!

htt‚Ä¶",FALSE,0,NA,2017-02-17 18:02:32,FALSE,NA,"832651459183284225",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","rmbernier",150,TRUE,FALSE,NA,NA
"560","Who is on your network? https://t.co/vWKSfhzxWd  #marketing #media #superbowl #influencer #WSJ #business #bloomberg‚Ä¶ https://t.co/pgiHolVXia",FALSE,0,NA,2017-02-17 18:02:02,TRUE,NA,"832651333719035905",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socialnewstweet",0,FALSE,FALSE,NA,NA
"561","Dan McGowan @dannymcgowan Hoosier Mama Pie #coffee #pie #evanston #breakfastofchampions #superbowl #bulls #espm dan‚Ä¶ https://t.co/Q1cFQMcyk0",FALSE,1,NA,2017-02-17 18:02:02,TRUE,NA,"832651333333245953",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","dannymcgowan",0,FALSE,FALSE,NA,NA
"562","RT @itsjackhess: If the Falcons win the #SuperBowl I'll give everyone who retweets this $100. https://t.co/EzJPNnSXV4",FALSE,0,NA,2017-02-17 18:01:41,FALSE,NA,"832651244544024581",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","tactbassiti1981",16149,TRUE,FALSE,NA,NA
"563","International Giveaway: Original Xiaomi 10000mAh Power Bank Fast Charging #pinterestegiveaway #giveaway #superbowl https://t.co/AqKl0NwI68",FALSE,0,NA,2017-02-17 18:01:38,FALSE,NA,"832651233672335360",NA,"<a href=\"https://gleam.io\" rel=\"nofollow\">Gleam Competition App</a>","quierovivo",0,FALSE,FALSE,NA,NA
"564","RT @Trashcifer: If the falcons win, ill give everyone who RT's $50 #SuperBowl¬† #Patriots¬† #Falcons https://t.co/AAdKGwPkK1",FALSE,0,NA,2017-02-17 18:01:23,FALSE,NA,"832651168169930752",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","bowsdicsollbe11",728,TRUE,FALSE,NA,NA
"565","RT @hiphopticNFL: Der @SuperBowl Sieger werden die ... sein! #ranNFLsuechtig #rannfl #NFL @rannfl_suechtig #superbowl #Patriots #Falcons",FALSE,0,NA,2017-02-17 18:01:21,FALSE,NA,"832651161664573441",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","blagmeraftu1977",3,TRUE,FALSE,NA,NA
"566","RT @steeves_kelly: #SuperBowl",FALSE,0,NA,2017-02-17 18:01:00,FALSE,NA,"832651071919042562",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","siotendurchtur1",1,TRUE,FALSE,NA,NA
"567","Tears and cheers as #Hyundai pulled together an emotional #SuperBowl advert, says @MailOnline‚Ä¶ https://t.co/hNNh0WEvkq",FALSE,1,NA,2017-02-17 18:00:31,TRUE,NA,"832650954004520960",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","HyundaiEurope",1,FALSE,FALSE,NA,NA
"568","RT @FastchevyOKC: Hey @NFL....seriously
#SuperBowl  #SuperBowlSunday #NFL https://t.co/5TEdDvgLzz",FALSE,0,NA,2017-02-17 18:00:29,FALSE,NA,"832650941820080129",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","lairidate1979",1,TRUE,FALSE,NA,NA
"569","RT @BHWineFestival: Some ahi Poke to end #SuperBowl Sunday &amp; get us ready for #MondayMorning good night Beverly Hills Ì†ΩÌ∏¥ https://t.co/tBUahk‚Ä¶",FALSE,0,NA,2017-02-17 18:00:09,FALSE,NA,"832650860740030464",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","TheBeerDoc",18,TRUE,FALSE,NA,NA
"570","#Food &amp; #Allergen #Screening (No Needles) https://t.co/s7tuifrzUw #Fruits #vegetables #grains #meats #poultry #fish‚Ä¶ https://t.co/xNXXfXrFp5",FALSE,0,NA,2017-02-17 18:00:09,TRUE,NA,"832650857673920512",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","microInfusions",0,FALSE,FALSE,NA,NA
"571","RT @TheEllenShow: Hey, @GeorgiaTech! Raise your hand if you want #SuperBowl tickets. Now use that hand to follow my tweets. You‚Äôll be glad‚Ä¶",FALSE,0,NA,2017-02-17 18:00:07,FALSE,NA,"832650850526859264",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","trucassterlan11",3149,TRUE,FALSE,NA,NA
"572","RT @margaretfontai1: #SuperBowl # Audi ad was good but doesn't make up for their crooked software scheme...will never trust.",FALSE,0,NA,2017-02-17 18:00:06,FALSE,NA,"832650845367906304",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","manbaumeman1977",1,TRUE,FALSE,NA,NA
"573","RT @shareeffst: \"Show us your #unlimitedmoves with @justinbieber Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç #superbowl\" #FirstPost #Beliebers #BestFanArmy #iHeartAwards #BestLyri‚Ä¶",FALSE,0,NA,2017-02-17 18:00:03,FALSE,NA,"832650834299101185",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","NurAleyaNatash2",197,TRUE,FALSE,NA,NA
"574","\"It's a dream come true.\" - Geneo Grissom on being a #SuperBowl Champion

Ì†ºÌæ•Ì†ΩÌ≥∏Ì†ΩÌ≥ù‚û°Ô∏è https://t.co/Cmp7maoVZP https://t.co/2zkGEIbcCb",FALSE,151,NA,2017-02-17 18:00:03,FALSE,NA,"832650833992904704",NA,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","OU_Football",20,FALSE,FALSE,NA,NA
"575","RT @alynn422: Every time Brady gets sacked, an angel gets its wings. #SuperBowl",FALSE,0,NA,2017-02-17 18:00:02,FALSE,NA,"832650828641038338",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","veliriba1985",25,TRUE,FALSE,NA,NA
"576","RT @GierLisaAnn: Awesome #SuperBowl #Gaga",FALSE,0,NA,2017-02-17 18:00:00,FALSE,NA,"832650823968514049",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","verncipyrri1985",1,TRUE,FALSE,NA,NA
"577","RT @nelsonvisbal: Puerto Colombia es #SBxESPN #SuperBowlSunday #SuperBowl #SuperbowlxESPN #Colombia https://t.co/GXPQnAN9ss",FALSE,0,NA,2017-02-17 17:59:46,FALSE,NA,"832650764858200066",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","riasuxyweb1972",6,TRUE,FALSE,NA,NA
"578","RT @FoxNews: WATCH NOW IN FULL: @oreillyfactor's exclusive #SuperBowl interview with President @realDonaldTrump. https://t.co/p2gIid0fzE",FALSE,0,NA,2017-02-17 17:59:32,FALSE,NA,"832650704862842880",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","acbisevi1970",1440,TRUE,FALSE,NA,NA
"579","RT @gagamonster96: Donatella Versace is flying to Houston to support Lady Gaga at the #SuperBowl #PepsiHalftime Show tonight! https://t.co/‚Ä¶",FALSE,0,NA,2017-02-17 17:59:18,FALSE,NA,"832650646616616960",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","hacomlenbna1977",841,TRUE,FALSE,NA,NA
"580","Who is on your network? https://t.co/945lBQOcYs  #marketing #media #superbowl #influencer #WSJ #business #bloomberg‚Ä¶ https://t.co/LBjb9ll08V",FALSE,0,NA,2017-02-17 17:59:01,TRUE,NA,"832650574202073088",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","RandallGoulding",0,FALSE,FALSE,NA,NA
"581","The latest The Velk Marketing Daily! https://t.co/6alqJxFiYP Thanks to @tesconews @TBPresearch #superbowl #millennials",FALSE,0,NA,2017-02-17 17:58:57,FALSE,NA,"832650559656038402",NA,"<a href=\"http://paper.li\" rel=\"nofollow\">Paper.li</a>","Velkmktg",0,FALSE,FALSE,NA,NA
"582","RT @arasultan1: #rannfl #SuperBowl #NewEnglandPatriots Ì†ºÌøàÌ†ΩÌ≤™ https://t.co/S5V2WjJyLH",FALSE,0,NA,2017-02-17 17:58:37,FALSE,NA,"832650473026973697",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","hauzahexro1983",2,TRUE,FALSE,NA,NA
"583","RT @OnlyInBOS: That's my quarterback...#SuperBowl https://t.co/rLicIo9CbQ",FALSE,0,NA,2017-02-17 17:58:13,FALSE,NA,"832650372246183936",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","epestasab1989",2388,TRUE,FALSE,NA,NA
"584","RT @emhblack: Caught in a bad romance. #SuperBowl https://t.co/wk05L1b4eI",FALSE,0,NA,2017-02-17 17:58:10,FALSE,NA,"832650360233684993",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","dewildstigtil11",7366,TRUE,FALSE,NA,NA
"585","RT @bmorenasty69: Will the falcons be the warriors/Indians of 2017? #SuperBowl #SuperChoke",FALSE,0,NA,2017-02-17 17:57:57,FALSE,NA,"832650306617896960",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","concidicti1970",2,TRUE,FALSE,NA,NA
"586","RT @Leigh0106: This game...wow! Come on Patriots!!! #SuperBowl",FALSE,0,NA,2017-02-17 17:57:34,FALSE,NA,"832650207686856707",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","sourclorbchevr1",1,TRUE,FALSE,NA,NA
"587","RT @GeorgeHWBush: Getting fired up for Sunday and #SuperBowl. https://t.co/zlXmsZJrTM",FALSE,0,NA,2017-02-17 17:57:21,FALSE,NA,"832650154280751105",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","taucovesthern11",3014,TRUE,FALSE,NA,NA
"588","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let‚Äôs go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-17 17:57:11,FALSE,NA,"832650113893834752",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","cille_olsen",64346,TRUE,FALSE,NA,NA
"589","RT @Kimmie1Luv: Wtf Terry Bradshaw? #patriots #SuperBowl",FALSE,0,NA,2017-02-17 17:57:07,FALSE,NA,"832650094407196672",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","sabketotan1970",1,TRUE,FALSE,NA,NA
"590","RT @13ProducerChris: Supporting dad. #SuperBowl #celebration @abc13houston https://t.co/JVYEyGxSoY",FALSE,0,NA,2017-02-17 17:56:39,FALSE,NA,"832649978900312064",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","T_time99",6,TRUE,FALSE,NA,NA
"591","Esta es la famosa tenista que cumpli√≥ su apuesta tras el #SuperBowl https://t.co/ejqXr9q44l - #17Feb https://t.co/eohBzGAVOj",FALSE,0,NA,2017-02-17 17:56:28,FALSE,NA,"832649931513090048",NA,"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>","notiminuto_vzla",0,FALSE,FALSE,NA,NA
"592","#NFL #MVP 2016 Certified Gold Team Mirror Black #AaronRodgers 1 of 1 #Packers 1/1 https://t.co/zoYmCJTPDL‚Ä¶ https://t.co/VTiTsvnlFT",FALSE,0,NA,2017-02-17 17:56:15,TRUE,NA,"832649880166232064",NA,"<a href=\"https://dlvrit.com/\" rel=\"nofollow\">dlvr.it</a>","Myong_Wisley",0,FALSE,FALSE,NA,NA
"593","Who is on your network? https://t.co/piwm34Neh7  #marketing #media #superbowl #influencer #WSJ #business #bloomberg‚Ä¶ https://t.co/SSm43SrxfK",FALSE,0,NA,2017-02-17 17:56:01,TRUE,NA,"832649821164941313",NA,"<a href=\"http://sproutsocial.com\" rel=\"nofollow\">Sprout Social</a>","socialstocksnow",0,FALSE,FALSE,NA,NA
"594","RT @iHeartRadio: When you see all the food ready for the #SuperBowl. https://t.co/Kf2yACDN3R",FALSE,0,NA,2017-02-17 17:55:51,FALSE,NA,"832649779154804736",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","stigalstilton11",556,TRUE,FALSE,NA,NA
"595","RT @Wealthsimple: Keep an eye out for our new commercial Mad World during #SuperBowl today.

https://t.co/TdI9JVLfJW https://t.co/nmNkBicQsK",FALSE,0,NA,2017-02-17 17:55:45,FALSE,NA,"832649750608433152",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","remeshelis1972",13,TRUE,FALSE,NA,NA
"596","Pulling Out of Iraq (with Patrick Warburton and K... https://t.co/CDAqNAF2ru #firefan #NFL #sports #games #superbowl https://t.co/b2WzCvDBer",FALSE,0,NA,2017-02-17 17:55:09,FALSE,NA,"832649600452456452",NA,"<a href=\"http://www.staged.com\" rel=\"nofollow\">Staged Marketing Toolsuite</a>","medicus2017",0,FALSE,FALSE,NA,NA
"597","RT @realDonaldTrump: Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!",FALSE,0,NA,2017-02-17 17:54:29,FALSE,NA,"832649434978611202",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","CherishedSolace",37394,TRUE,FALSE,NA,NA
"598","RT @justinbieber: My #SuperBowl commercial w/ @TMobile. Let‚Äôs go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw",FALSE,0,NA,2017-02-17 17:54:24,FALSE,NA,"832649411083726849",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ranaxbieber",64346,TRUE,FALSE,NA,NA
"599","RT @iCrazyTeddy: Booooop! #SuperBowl https://t.co/GeyzP8pPmq",FALSE,0,NA,2017-02-17 17:54:16,FALSE,NA,"832649380792406017",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","ofetisex1989",45,TRUE,FALSE,NA,NA
"600","RT @GMA: Last time Atlanta was in #SuperBowl (1999):
 
#1 song: Cher's \"Believe\"
#1 movie: @StarWars Episode 1
Who Wants To Be A Millionair‚Ä¶",FALSE,0,NA,2017-02-17 17:53:50,FALSE,NA,"832649271874707456",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","versrednonstri1",390,TRUE,FALSE,NA,NA
"601","RT @Fox35Kirstin: The internet took all of about **2 seconds** before going after the #Falcons #Fox35 #SuperBowl #memes https://t.co/fyUzEs‚Ä¶",FALSE,0,NA,2017-02-17 17:53:34,FALSE,NA,"832649202459045888",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","constopboldbac1",15,TRUE,FALSE,NA,NA
"602","RT @LouiseCarlos02: #SuperBowl https://t.co/xU3QmQ7W07",FALSE,0,NA,2017-02-17 17:53:23,FALSE,NA,"832649155491147776",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","koconpogal1984",1,TRUE,FALSE,NA,NA
"603","RT @2Fade_PHE: Gotta order me an New England jersey now. #TheFinal4 #SuperBowl",FALSE,0,NA,2017-02-17 17:53:20,FALSE,NA,"832649143436795904",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","OgJayEllis_PHE",7,TRUE,FALSE,NA,NA
"604","RT @ConanOBrien: Tom Brady joined me for this year's #SuperBowl #CluelessGamer and I only shit my pants a little bit. https://t.co/9cjcK3CZ‚Ä¶",FALSE,0,NA,2017-02-17 17:53:19,FALSE,NA,"832649141297635328",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","siebotebro1985",314,TRUE,FALSE,NA,NA
"605","RT @JohnCena: Proud of the @NFL and it's partners for celebrating and promoting #diversity #SuperBowl #SB51 #LoveHasNoLabels",FALSE,0,NA,2017-02-17 17:53:04,FALSE,NA,"832649077837832195",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","HamzaSh61744511",1195,TRUE,FALSE,NA,NA
"606","RT @JovaisG: #SuperBowl Dreams #HTTR https://t.co/4aGkhm0Kts",FALSE,0,NA,2017-02-17 17:53:03,FALSE,NA,"832649073857400832",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MFigueroa_21",665,TRUE,FALSE,NA,NA
"607","RT @JohnCena: \"The Best\" will forever be debated but #TomBrady should ALWAYS be in that conversation! #SuperBowl #NeverGiveUp @NFL @espn @S‚Ä¶",FALSE,0,NA,2017-02-17 17:53:02,FALSE,NA,"832649070011363328",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","HamzaSh61744511",1565,TRUE,FALSE,NA,NA
"608","RT @VictoriasSecret: Just one of ‚ÄúA Million Reasons‚Äù we‚Äôre on #TeamGaga tonight! @ladygaga #SuperBowl Ì†ΩÌ∏ç Ì†ºÌøà https://t.co/MmWUef33Rt",FALSE,0,NA,2017-02-17 17:52:57,FALSE,NA,"832649047689175040",NA,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","nicoserthi1981",1900,TRUE,FALSE,NA,NA
